,Data Month,FIPS,State,State Name,County Name,Oct22 ACP Total Households
32005,2022-10-01,48015,TX,TEXAS,AUSTIN COUNTY,480
32006,2022-10-01,48017,TX,TEXAS,BAILEY COUNTY,260
32007,2022-10-01,48019,TX,TEXAS,BANDERA COUNTY,321
32008,2022-10-01,48021,TX,TEXAS,BASTROP COUNTY,2906
32009,2022-10-01,48023,TX,TEXAS,BAYLOR COUNTY,118
32010,2022-10-01,48025,TX,TEXAS,BEE COUNTY,2002
32011,2022-10-01,48027,TX,TEXAS,BELL COUNTY,20155
32012,2022-10-01,48029,TX,TEXAS,BEXAR COUNTY,115850
32013,2022-10-01,48031,TX,TEXAS,BLANCO COUNTY,95
32014,2022-10-01,48033,TX,TEXAS,BORDEN COUNTY,2
32015,2022-10-01,48035,TX,TEXAS,BOSQUE COUNTY,330
32016,2022-10-01,48037,TX,TEXAS,BOWIE COUNTY,4139
32017,2022-10-01,48039,TX,TEXAS,BRAZORIA COUNTY,7354
32018,2022-10-01,48041,TX,TEXAS,BRAZOS COUNTY,3796
32019,2022-10-01,48043,TX,TEXAS,BREWSTER COUNTY,221
32020,2022-10-01,48045,TX,TEXAS,BRISCOE COUNTY,8
32021,2022-10-01,48047,TX,TEXAS,BROOKS COUNTY,872
32022,2022-10-01,48049,TX,TEXAS,BROWN COUNTY,1067
32023,2022-10-01,48051,TX,TEXAS,BURLESON COUNTY,449
32024,2022-10-01,48053,TX,TEXAS,BURNET COUNTY,895
32025,2022-10-01,48055,TX,TEXAS,CALDWELL COUNTY,1953
32026,2022-10-01,48057,TX,TEXAS,CALHOUN COUNTY,509
32027,2022-10-01,48059,TX,TEXAS,CALLAHAN COUNTY,340
32028,2022-10-01,48061,TX,TEXAS,CAMERON COUNTY,43761
32029,2022-10-01,48063,TX,TEXAS,CAMP COUNTY,347
32030,2022-10-01,48065,TX,TEXAS,CARSON COUNTY,65
32031,2022-10-01,48067,TX,TEXAS,CASS COUNTY,1001
32032,2022-10-01,48069,TX,TEXAS,CASTRO COUNTY,337
32033,2022-10-01,48071,TX,TEXAS,CHAMBERS COUNTY,793
32034,2022-10-01,48073,TX,TEXAS,CHEROKEE COUNTY,1432
32035,2022-10-01,48075,TX,TEXAS,CHILDRESS COUNTY,159
32036,2022-10-01,48077,TX,TEXAS,CLAY COUNTY,159
32037,2022-10-01,48079,TX,TEXAS,COCHRAN COUNTY,213
32038,2022-10-01,48081,TX,TEXAS,COKE COUNTY,37
32039,2022-10-01,48083,TX,TEXAS,COLEMAN COUNTY,186
32040,2022-10-01,48085,TX,TEXAS,COLLIN COUNTY,17739
32041,2022-10-01,48087,TX,TEXAS,COLLINGSWORTH COUNTY,94
32042,2022-10-01,48089,TX,TEXAS,COLORADO COUNTY,751
32043,2022-10-01,48091,TX,TEXAS,COMAL COUNTY,3292
32044,2022-10-01,48093,TX,TEXAS,COMANCHE COUNTY,327
32045,2022-10-01,48095,TX,TEXAS,CONCHO COUNTY,36
32046,2022-10-01,48097,TX,TEXAS,COOKE COUNTY,675
32047,2022-10-01,48099,TX,TEXAS,CORYELL COUNTY,3034
32048,2022-10-01,48101,TX,TEXAS,COTTLE COUNTY,31
32049,2022-10-01,48103,TX,TEXAS,CRANE COUNTY,41
32050,2022-10-01,48105,TX,TEXAS,CROCKETT COUNTY,25
32051,2022-10-01,48107,TX,TEXAS,CROSBY COUNTY,268
32052,2022-10-01,48109,TX,TEXAS,CULBERSON COUNTY,48
32053,2022-10-01,48111,TX,TEXAS,DALLAM COUNTY,181
32054,2022-10-01,48113,TX,TEXAS,DALLAS COUNTY,123456
32055,2022-10-01,48115,TX,TEXAS,DAWSON COUNTY,518
32056,2022-10-01,48117,TX,TEXAS,DEAF SMITH COUNTY,674
32057,2022-10-01,48119,TX,TEXAS,DELTA COUNTY,164
32058,2022-10-01,48121,TX,TEXAS,DENTON COUNTY,17970
32059,2022-10-01,48123,TX,TEXAS,DEWITT COUNTY,1137
32060,2022-10-01,48125,TX,TEXAS,DICKENS COUNTY,40
32061,2022-10-01,48127,TX,TEXAS,DIMMIT COUNTY,777
32062,2022-10-01,48129,TX,TEXAS,DONLEY COUNTY,59
32063,2022-10-01,48131,TX,TEXAS,DUVAL COUNTY,750
32064,2022-10-01,48133,TX,TEXAS,EASTLAND COUNTY,532
32065,2022-10-01,48135,TX,TEXAS,ECTOR COUNTY,3612
32066,2022-10-01,48137,TX,TEXAS,EDWARDS COUNTY,69
32067,2022-10-01,48139,TX,TEXAS,ELLIS COUNTY,4733
32068,2022-10-01,48141,TX,TEXAS,EL PASO COUNTY,60722
32069,2022-10-01,48143,TX,TEXAS,ERATH COUNTY,643
32070,2022-10-01,48145,TX,TEXAS,FALLS COUNTY,668
32071,2022-10-01,48147,TX,TEXAS,FANNIN COUNTY,552
32072,2022-10-01,48149,TX,TEXAS,FAYETTE COUNTY,373
32073,2022-10-01,48151,TX,TEXAS,FISHER COUNTY,74
32074,2022-10-01,48153,TX,TEXAS,FLOYD COUNTY,172
32075,2022-10-01,48155,TX,TEXAS,FOARD COUNTY,10
32076,2022-10-01,48157,TX,TEXAS,FORT BEND COUNTY,13485
32077,2022-10-01,48159,TX,TEXAS,FRANKLIN COUNTY,177
32078,2022-10-01,48161,TX,TEXAS,FREESTONE COUNTY,504
32079,2022-10-01,48163,TX,TEXAS,FRIO COUNTY,1337
32080,2022-10-01,48165,TX,TEXAS,GAINES COUNTY,246
32081,2022-10-01,48167,TX,TEXAS,GALVESTON COUNTY,10061
32082,2022-10-01,48169,TX,TEXAS,GARZA COUNTY,116
32083,2022-10-01,48171,TX,TEXAS,GILLESPIE COUNTY,547
32084,2022-10-01,48173,TX,TEXAS,GLASSCOCK COUNTY,4
32085,2022-10-01,48175,TX,TEXAS,GOLIAD COUNTY,139
32086,2022-10-01,48177,TX,TEXAS,GONZALES COUNTY,895
32087,2022-10-01,48179,TX,TEXAS,GRAY COUNTY,517
32088,2022-10-01,48181,TX,TEXAS,GRAYSON COUNTY,2726
32089,2022-10-01,48183,TX,TEXAS,GREGG COUNTY,3728
32090,2022-10-01,48185,TX,TEXAS,GRIMES COUNTY,732
32091,2022-10-01,48187,TX,TEXAS,GUADALUPE COUNTY,5290
32092,2022-10-01,48189,TX,TEXAS,HALE COUNTY,1207
32093,2022-10-01,48191,TX,TEXAS,HALL COUNTY,162
32094,2022-10-01,48193,TX,TEXAS,HAMILTON COUNTY,105
32095,2022-10-01,48195,TX,TEXAS,HANSFORD COUNTY,71
32096,2022-10-01,48197,TX,TEXAS,HARDEMAN COUNTY,98
32097,2022-10-01,48199,TX,TEXAS,HARDIN COUNTY,2124
32098,2022-10-01,48201,TX,TEXAS,HARRIS COUNTY,148429
32099,2022-10-01,48203,TX,TEXAS,HARRISON COUNTY,1966
32100,2022-10-01,48205,TX,TEXAS,HARTLEY COUNTY,68
32101,2022-10-01,48207,TX,TEXAS,HASKELL COUNTY,151
32102,2022-10-01,48209,TX,TEXAS,HAYS COUNTY,6757
32103,2022-10-01,48211,TX,TEXAS,HEMPHILL COUNTY,16
32104,2022-10-01,48213,TX,TEXAS,HENDERSON COUNTY,2115
32105,2022-10-01,48215,TX,TEXAS,HIDALGO COUNTY,82648
32106,2022-10-01,48217,TX,TEXAS,HILL COUNTY,908
32107,2022-10-01,48219,TX,TEXAS,HOCKLEY COUNTY,1211
32108,2022-10-01,48221,TX,TEXAS,HOOD COUNTY,1971
32109,2022-10-01,48223,TX,TEXAS,HOPKINS COUNTY,723
32110,2022-10-01,48225,TX,TEXAS,HOUSTON COUNTY,957
32111,2022-10-01,48227,TX,TEXAS,HOWARD COUNTY,762
32112,2022-10-01,48229,TX,TEXAS,HUDSPETH COUNTY,113
32113,2022-10-01,48231,TX,TEXAS,HUNT COUNTY,3588
32114,2022-10-01,48233,TX,TEXAS,HUTCHINSON COUNTY,720
32115,2022-10-01,48235,TX,TEXAS,IRION COUNTY,7
32116,2022-10-01,48237,TX,TEXAS,JACK COUNTY,106
32117,2022-10-01,48239,TX,TEXAS,JACKSON COUNTY,471
32118,2022-10-01,48241,TX,TEXAS,JASPER COUNTY,1193
32119,2022-10-01,48243,TX,TEXAS,JEFF DAVIS COUNTY,17
32120,2022-10-01,48245,TX,TEXAS,JEFFERSON COUNTY,18263
32121,2022-10-01,48247,TX,TEXAS,JIM HOGG COUNTY,496
32122,2022-10-01,48249,TX,TEXAS,JIM WELLS COUNTY,3293
32123,2022-10-01,48251,TX,TEXAS,JOHNSON COUNTY,3734
32124,2022-10-01,48253,TX,TEXAS,JONES COUNTY,351
32125,2022-10-01,48255,TX,TEXAS,KARNES COUNTY,378
32126,2022-10-01,48257,TX,TEXAS,KAUFMAN COUNTY,2730
32127,2022-10-01,48259,TX,TEXAS,KENDALL COUNTY,412
32128,2022-10-01,48261,TX,TEXAS,KENEDY COUNTY,10
32129,2022-10-01,48263,TX,TEXAS,KENT COUNTY,12
32130,2022-10-01,48265,TX,TEXAS,KERR COUNTY,1761
32131,2022-10-01,48267,TX,TEXAS,KIMBLE COUNTY,56
32132,2022-10-01,48269,TX,TEXAS,KING COUNTY,3
32133,2022-10-01,48271,TX,TEXAS,KINNEY COUNTY,70
32134,2022-10-01,48273,TX,TEXAS,KLEBERG COUNTY,1403
32135,2022-10-01,48275,TX,TEXAS,KNOX COUNTY,81
32136,2022-10-01,48277,TX,TEXAS,LAMAR COUNTY,1918
32137,2022-10-01,48279,TX,TEXAS,LAMB COUNTY,729
32138,2022-10-01,48281,TX,TEXAS,LAMPASAS COUNTY,462
32139,2022-10-01,48283,TX,TEXAS,LA SALLE COUNTY,402
32140,2022-10-01,48285,TX,TEXAS,LAVACA COUNTY,542
32141,2022-10-01,48287,TX,TEXAS,LEE COUNTY,275
32142,2022-10-01,48289,TX,TEXAS,LEON COUNTY,364
32143,2022-10-01,48291,TX,TEXAS,LIBERTY COUNTY,2704
32144,2022-10-01,48293,TX,TEXAS,LIMESTONE COUNTY,625
32145,2022-10-01,48295,TX,TEXAS,LIPSCOMB COUNTY,25
32146,2022-10-01,48297,TX,TEXAS,LIVE OAK COUNTY,303
32147,2022-10-01,48299,TX,TEXAS,LLANO COUNTY,287
32148,2022-10-01,48301,TX,TEXAS,LOVING COUNTY,2
32149,2022-10-01,48303,TX,TEXAS,LUBBOCK COUNTY,9648
32150,2022-10-01,48305,TX,TEXAS,LYNN COUNTY,139
32151,2022-10-01,48307,TX,TEXAS,MCCULLOCH COUNTY,213
32152,2022-10-01,48309,TX,TEXAS,MCLENNAN COUNTY,12775
32153,2022-10-01,48311,TX,TEXAS,MCMULLEN COUNTY,1
32154,2022-10-01,48313,TX,TEXAS,MADISON COUNTY,279
32155,2022-10-01,48315,TX,TEXAS,MARION COUNTY,329
32156,2022-10-01,48317,TX,TEXAS,MARTIN COUNTY,36
32157,2022-10-01,48319,TX,TEXAS,MASON COUNTY,21
32158,2022-10-01,48321,TX,TEXAS,MATAGORDA COUNTY,1246
32159,2022-10-01,48323,TX,TEXAS,MAVERICK COUNTY,5212
32160,2022-10-01,48325,TX,TEXAS,MEDINA COUNTY,1171
32161,2022-10-01,48327,TX,TEXAS,MENARD COUNTY,30
32162,2022-10-01,48329,TX,TEXAS,MIDLAND COUNTY,1862
32163,2022-10-01,48331,TX,TEXAS,MILAM COUNTY,558
32164,2022-10-01,48333,TX,TEXAS,MILLS COUNTY,74
32165,2022-10-01,48335,TX,TEXAS,MITCHELL COUNTY,236
32166,2022-10-01,48337,TX,TEXAS,MONTAGUE COUNTY,381
32167,2022-10-01,48339,TX,TEXAS,MONTGOMERY COUNTY,8280
32168,2022-10-01,48341,TX,TEXAS,MOORE COUNTY,571
32169,2022-10-01,48343,TX,TEXAS,MORRIS COUNTY,461
32170,2022-10-01,48345,TX,TEXAS,MOTLEY COUNTY,13
32171,2022-10-01,48347,TX,TEXAS,NACOGDOCHES COUNTY,1964
32172,2022-10-01,48349,TX,TEXAS,NAVARRO COUNTY,1498
32173,2022-10-01,48351,TX,TEXAS,NEWTON COUNTY,533
32174,2022-10-01,48353,TX,TEXAS,NOLAN COUNTY,508
32175,2022-10-01,48355,TX,TEXAS,NUECES COUNTY,25685
32176,2022-10-01,48357,TX,TEXAS,OCHILTREE COUNTY,189
32177,2022-10-01,48359,TX,TEXAS,OLDHAM COUNTY,14
32178,2022-10-01,48361,TX,TEXAS,ORANGE COUNTY,4785
32179,2022-10-01,48363,TX,TEXAS,PALO PINTO COUNTY,673
32180,2022-10-01,48365,TX,TEXAS,PANOLA COUNTY,734
32181,2022-10-01,48367,TX,TEXAS,PARKER COUNTY,2919
32182,2022-10-01,48369,TX,TEXAS,PARMER COUNTY,141
32183,2022-10-01,48371,TX,TEXAS,PECOS COUNTY,264
32184,2022-10-01,48373,TX,TEXAS,POLK COUNTY,1580
32185,2022-10-01,48375,TX,TEXAS,POTTER COUNTY,4234
32186,2022-10-01,48377,TX,TEXAS,PRESIDIO COUNTY,285
32187,2022-10-01,48379,TX,TEXAS,RAINS COUNTY,217
32188,2022-10-01,48381,TX,TEXAS,RANDALL COUNTY,1808
32189,2022-10-01,48383,TX,TEXAS,REAGAN COUNTY,30
32190,2022-10-01,48385,TX,TEXAS,REAL COUNTY,62
32191,2022-10-01,48387,TX,TEXAS,RED RIVER COUNTY,521
32192,2022-10-01,48389,TX,TEXAS,REEVES COUNTY,251
32193,2022-10-01,48391,TX,TEXAS,REFUGIO COUNTY,441
32194,2022-10-01,48393,TX,TEXAS,ROBERTS COUNTY,5
32195,2022-10-01,48395,TX,TEXAS,ROBERTSON COUNTY,557
32196,2022-10-01,48397,TX,TEXAS,ROCKWALL COUNTY,1103
32197,2022-10-01,48399,TX,TEXAS,RUNNELS COUNTY,209
32198,2022-10-01,48401,TX,TEXAS,RUSK COUNTY,1027
32199,2022-10-01,48403,TX,TEXAS,SABINE COUNTY,407
32200,2022-10-01,48405,TX,TEXAS,SAN AUGUSTINE COUNTY,297
32201,2022-10-01,48407,TX,TEXAS,SAN JACINTO COUNTY,840
32202,2022-10-01,48409,TX,TEXAS,SAN PATRICIO COUNTY,3972
32203,2022-10-01,48411,TX,TEXAS,SAN SABA COUNTY,113
32204,2022-10-01,48413,TX,TEXAS,SCHLEICHER COUNTY,16
32205,2022-10-01,48415,TX,TEXAS,SCURRY COUNTY,477
32206,2022-10-01,48417,TX,TEXAS,SHACKELFORD COUNTY,46
32207,2022-10-01,48419,TX,TEXAS,SHELBY COUNTY,869
32208,2022-10-01,48421,TX,TEXAS,SHERMAN COUNTY,38
32209,2022-10-01,48423,TX,TEXAS,SMITH COUNTY,4670
32210,2022-10-01,48425,TX,TEXAS,SOMERVELL COUNTY,203
32211,2022-10-01,48427,TX,TEXAS,STARR COUNTY,9208
32212,2022-10-01,48429,TX,TEXAS,STEPHENS COUNTY,238
32213,2022-10-01,48431,TX,TEXAS,STERLING COUNTY,8
32214,2022-10-01,48433,TX,TEXAS,STONEWALL COUNTY,12
32215,2022-10-01,48435,TX,TEXAS,SUTTON COUNTY,43
32216,2022-10-01,48437,TX,TEXAS,SWISHER COUNTY,331
32217,2022-10-01,48439,TX,TEXAS,TARRANT COUNTY,78936
32218,2022-10-01,48441,TX,TEXAS,TAYLOR COUNTY,3923
32219,2022-10-01,48443,TX,TEXAS,TERRELL COUNTY,9
32220,2022-10-01,48445,TX,TEXAS,TERRY COUNTY,764
32221,2022-10-01,48447,TX,TEXAS,THROCKMORTON COUNTY,34
32222,2022-10-01,48449,TX,TEXAS,TITUS COUNTY,605
32223,2022-10-01,48451,TX,TEXAS,TOM GREEN COUNTY,2650
32224,2022-10-01,48453,TX,TEXAS,TRAVIS COUNTY,31597
32225,2022-10-01,48455,TX,TEXAS,TRINITY COUNTY,485
32226,2022-10-01,48457,TX,TEXAS,TYLER COUNTY,427
32227,2022-10-01,48459,TX,TEXAS,UPSHUR COUNTY,729
32228,2022-10-01,48461,TX,TEXAS,UPTON COUNTY,19
32229,2022-10-01,48463,TX,TEXAS,UVALDE COUNTY,2425
32230,2022-10-01,48465,TX,TEXAS,VAL VERDE COUNTY,3490
32231,2022-10-01,48467,TX,TEXAS,VAN ZANDT COUNTY,960
32232,2022-10-01,48469,TX,TEXAS,VICTORIA COUNTY,2666
32233,2022-10-01,48471,TX,TEXAS,WALKER COUNTY,1172
32234,2022-10-01,48473,TX,TEXAS,WALLER COUNTY,941
32235,2022-10-01,48475,TX,TEXAS,WARD COUNTY,315
32236,2022-10-01,48477,TX,TEXAS,WASHINGTON COUNTY,615
32237,2022-10-01,48479,TX,TEXAS,WEBB COUNTY,26719
32238,2022-10-01,48481,TX,TEXAS,WHARTON COUNTY,1390
32239,2022-10-01,48483,TX,TEXAS,WHEELER COUNTY,49
32240,2022-10-01,48485,TX,TEXAS,WICHITA COUNTY,8805
32241,2022-10-01,48487,TX,TEXAS,WILBARGER COUNTY,488
32242,2022-10-01,48489,TX,TEXAS,WILLACY COUNTY,1779
32243,2022-10-01,48491,TX,TEXAS,WILLIAMSON COUNTY,8843
32244,2022-10-01,48493,TX,TEXAS,WILSON COUNTY,932
32245,2022-10-01,48495,TX,TEXAS,WINKLER COUNTY,143
32246,2022-10-01,48497,TX,TEXAS,WISE COUNTY,780
32247,2022-10-01,48499,TX,TEXAS,WOOD COUNTY,688
32248,2022-10-01,48501,TX,TEXAS,YOAKUM COUNTY,167
32249,2022-10-01,48503,TX,TEXAS,YOUNG COUNTY,384
32250,2022-10-01,48505,TX,TEXAS,ZAPATA COUNTY,1813
32251,2022-10-01,48507,TX,TEXAS,ZAVALA COUNTY,1331
32252,2022-10-01,48,TX,TEXAS,**NOT AVAILABLE**,287
32253,2022-10-01,49001,UT,UTAH,BEAVER COUNTY,60
32254,2022-10-01,49003,UT,UTAH,BOX ELDER COUNTY,731
32255,2022-10-01,49005,UT,UTAH,CACHE COUNTY,1506
32256,2022-10-01,49007,UT,UTAH,CARBON COUNTY,747
32257,2022-10-01,49009,UT,UTAH,DAGGETT COUNTY,7
32258,2022-10-01,49011,UT,UTAH,DAVIS COUNTY,3409
32259,2022-10-01,49013,UT,UTAH,DUCHESNE COUNTY,318
32260,2022-10-01,49015,UT,UTAH,EMERY COUNTY,207
32261,2022-10-01,49017,UT,UTAH,GARFIELD COUNTY,24
32262,2022-10-01,49019,UT,UTAH,GRAND COUNTY,146
32263,2022-10-01,49021,UT,UTAH,IRON COUNTY,743
32264,2022-10-01,49023,UT,UTAH,JUAB COUNTY,110
32265,2022-10-01,49025,UT,UTAH,KANE COUNTY,43
32266,2022-10-01,49027,UT,UTAH,MILLARD COUNTY,143
32267,2022-10-01,49029,UT,UTAH,MORGAN COUNTY,24
32268,2022-10-01,49031,UT,UTAH,PIUTE COUNTY,5
32269,2022-10-01,49033,UT,UTAH,RICH COUNTY,11
32270,2022-10-01,49035,UT,UTAH,SALT LAKE COUNTY,20968
32271,2022-10-01,49037,UT,UTAH,SAN JUAN COUNTY,927
32272,2022-10-01,49039,UT,UTAH,SANPETE COUNTY,294
32273,2022-10-01,49041,UT,UTAH,SEVIER COUNTY,368
32274,2022-10-01,49043,UT,UTAH,SUMMIT COUNTY,108
32275,2022-10-01,49045,UT,UTAH,TOOELE COUNTY,1222
32276,2022-10-01,49047,UT,UTAH,UINTAH COUNTY,579
32277,2022-10-01,49049,UT,UTAH,UTAH COUNTY,4772
32278,2022-10-01,49051,UT,UTAH,WASATCH COUNTY,144
32279,2022-10-01,49053,UT,UTAH,WASHINGTON COUNTY,1665
32280,2022-10-01,49055,UT,UTAH,WAYNE COUNTY,26
32281,2022-10-01,49057,UT,UTAH,WEBER COUNTY,5800
32282,2022-10-01,49,UT,UTAH,**NOT AVAILABLE**,20
32283,2022-10-01,50001,VT,VERMONT,ADDISON COUNTY,621
32284,2022-10-01,50003,VT,VERMONT,BENNINGTON COUNTY,1127
32285,2022-10-01,50005,VT,VERMONT,CALEDONIA COUNTY,1134
32286,2022-10-01,50007,VT,VERMONT,CHITTENDEN COUNTY,3369
32287,2022-10-01,50009,VT,VERMONT,ESSEX COUNTY,122
32288,2022-10-01,50011,VT,VERMONT,FRANKLIN COUNTY,1188
32289,2022-10-01,50013,VT,VERMONT,GRAND ISLE COUNTY,156
32290,2022-10-01,50015,VT,VERMONT,LAMOILLE COUNTY,359
32291,2022-10-01,50017,VT,VERMONT,ORANGE COUNTY,581
32292,2022-10-01,50019,VT,VERMONT,ORLEANS COUNTY,704
32293,2022-10-01,50021,VT,VERMONT,RUTLAND COUNTY,2004
32294,2022-10-01,50023,VT,VERMONT,WASHINGTON COUNTY,1875
32295,2022-10-01,50025,VT,VERMONT,WINDHAM COUNTY,1280
32296,2022-10-01,50027,VT,VERMONT,WINDSOR COUNTY,1296
32297,2022-10-01,50,VT,VERMONT,**NOT AVAILABLE**,4
32298,2022-10-01,51001,VA,VIRGINIA,ACCOMACK COUNTY,1724
32299,2022-10-01,51003,VA,VIRGINIA,ALBEMARLE COUNTY,1617
32300,2022-10-01,51005,VA,VIRGINIA,ALLEGHANY COUNTY,579
32301,2022-10-01,51007,VA,VIRGINIA,AMELIA COUNTY,319
32302,2022-10-01,51009,VA,VIRGINIA,AMHERST COUNTY,1199
32303,2022-10-01,51011,VA,VIRGINIA,APPOMATTOX COUNTY,664
32304,2022-10-01,51013,VA,VIRGINIA,ARLINGTON COUNTY,3070
32305,2022-10-01,51015,VA,VIRGINIA,AUGUSTA COUNTY,1856
32306,2022-10-01,51017,VA,VIRGINIA,BATH COUNTY,66
32307,2022-10-01,51019,VA,VIRGINIA,BEDFORD COUNTY,2030
32308,2022-10-01,51021,VA,VIRGINIA,BLAND COUNTY,141
32309,2022-10-01,51023,VA,VIRGINIA,BOTETOURT COUNTY,508
32310,2022-10-01,51025,VA,VIRGINIA,BRUNSWICK COUNTY,876
32311,2022-10-01,51027,VA,VIRGINIA,BUCHANAN COUNTY,1514
32312,2022-10-01,51029,VA,VIRGINIA,BUCKINGHAM COUNTY,723
32313,2022-10-01,51031,VA,VIRGINIA,CAMPBELL COUNTY,2061
32314,2022-10-01,51033,VA,VIRGINIA,CAROLINE COUNTY,888
32315,2022-10-01,51035,VA,VIRGINIA,CARROLL COUNTY,1074
32316,2022-10-01,51036,VA,VIRGINIA,CHARLES CITY COUNTY,235
32317,2022-10-01,51037,VA,VIRGINIA,CHARLOTTE COUNTY,497
32318,2022-10-01,51041,VA,VIRGINIA,CHESTERFIELD COUNTY,7826
32319,2022-10-01,51043,VA,VIRGINIA,CLARKE COUNTY,159
32320,2022-10-01,51045,VA,VIRGINIA,CRAIG COUNTY,96
32321,2022-10-01,51047,VA,VIRGINIA,CULPEPER COUNTY,977
32322,2022-10-01,51049,VA,VIRGINIA,CUMBERLAND COUNTY,352
32323,2022-10-01,51051,VA,VIRGINIA,DICKENSON COUNTY,873
32324,2022-10-01,51053,VA,VIRGINIA,DINWIDDIE COUNTY,1408
32325,2022-10-01,51057,VA,VIRGINIA,ESSEX COUNTY,772
32326,2022-10-01,51059,VA,VIRGINIA,FAIRFAX COUNTY,11361
32327,2022-10-01,51061,VA,VIRGINIA,FAUQUIER COUNTY,713
32328,2022-10-01,51063,VA,VIRGINIA,FLOYD COUNTY,388
32329,2022-10-01,51065,VA,VIRGINIA,FLUVANNA COUNTY,472
32330,2022-10-01,51067,VA,VIRGINIA,FRANKLIN COUNTY,1617
32331,2022-10-01,51069,VA,VIRGINIA,FREDERICK COUNTY,1400
32332,2022-10-01,51071,VA,VIRGINIA,GILES COUNTY,390
32333,2022-10-01,51073,VA,VIRGINIA,GLOUCESTER COUNTY,1191
32334,2022-10-01,51075,VA,VIRGINIA,GOOCHLAND COUNTY,277
32335,2022-10-01,51077,VA,VIRGINIA,GRAYSON COUNTY,486
32336,2022-10-01,51079,VA,VIRGINIA,GREENE COUNTY,427
32337,2022-10-01,51081,VA,VIRGINIA,GREENSVILLE COUNTY,594
32338,2022-10-01,51083,VA,VIRGINIA,HALIFAX COUNTY,2152
32339,2022-10-01,51085,VA,VIRGINIA,HANOVER COUNTY,1494
32340,2022-10-01,51087,VA,VIRGINIA,HENRICO COUNTY,11788
32341,2022-10-01,51089,VA,VIRGINIA,HENRY COUNTY,3484
32342,2022-10-01,51091,VA,VIRGINIA,HIGHLAND COUNTY,20
32343,2022-10-01,51093,VA,VIRGINIA,ISLE OF WIGHT COUNTY,1726
32344,2022-10-01,51095,VA,VIRGINIA,JAMES CITY COUNTY,1896
32345,2022-10-01,51097,VA,VIRGINIA,KING AND QUEEN COUNTY,233
32346,2022-10-01,51099,VA,VIRGINIA,KING GEORGE COUNTY,519
32347,2022-10-01,51101,VA,VIRGINIA,KING WILLIAM COUNTY,483
32348,2022-10-01,51103,VA,VIRGINIA,LANCASTER COUNTY,394
32349,2022-10-01,51105,VA,VIRGINIA,LEE COUNTY,1882
32350,2022-10-01,51107,VA,VIRGINIA,LOUDOUN COUNTY,2225
32351,2022-10-01,51109,VA,VIRGINIA,LOUISA COUNTY,881
32352,2022-10-01,51111,VA,VIRGINIA,LUNENBURG COUNTY,463
32353,2022-10-01,51113,VA,VIRGINIA,MADISON COUNTY,218
32354,2022-10-01,51115,VA,VIRGINIA,MATHEWS COUNTY,237
32355,2022-10-01,51117,VA,VIRGINIA,MECKLENBURG COUNTY,1551
32356,2022-10-01,51119,VA,VIRGINIA,MIDDLESEX COUNTY,305
32357,2022-10-01,51121,VA,VIRGINIA,MONTGOMERY COUNTY,2046
32358,2022-10-01,51125,VA,VIRGINIA,NELSON COUNTY,368
32359,2022-10-01,51127,VA,VIRGINIA,NEW KENT COUNTY,396
32360,2022-10-01,51131,VA,VIRGINIA,NORTHAMPTON COUNTY,667
32361,2022-10-01,51133,VA,VIRGINIA,NORTHUMBERLAND COUNTY,489
32362,2022-10-01,51135,VA,VIRGINIA,NOTTOWAY COUNTY,774
32363,2022-10-01,51137,VA,VIRGINIA,ORANGE COUNTY,749
32364,2022-10-01,51139,VA,VIRGINIA,PAGE COUNTY,869
32365,2022-10-01,51141,VA,VIRGINIA,PATRICK COUNTY,646
32366,2022-10-01,51143,VA,VIRGINIA,PITTSYLVANIA COUNTY,2788
32367,2022-10-01,51145,VA,VIRGINIA,POWHATAN COUNTY,378
32368,2022-10-01,51147,VA,VIRGINIA,PRINCE EDWARD COUNTY,956
32369,2022-10-01,51149,VA,VIRGINIA,PRINCE GEORGE COUNTY,1162
32370,2022-10-01,51153,VA,VIRGINIA,PRINCE WILLIAM COUNTY,6025
32371,2022-10-01,51155,VA,VIRGINIA,PULASKI COUNTY,1631
32372,2022-10-01,51157,VA,VIRGINIA,RAPPAHANNOCK COUNTY,94
32373,2022-10-01,51159,VA,VIRGINIA,RICHMOND COUNTY,398
32374,2022-10-01,51161,VA,VIRGINIA,ROANOKE COUNTY,2886
32375,2022-10-01,51163,VA,VIRGINIA,ROCKBRIDGE COUNTY,626
32376,2022-10-01,51165,VA,VIRGINIA,ROCKINGHAM COUNTY,1542
32377,2022-10-01,51167,VA,VIRGINIA,RUSSELL COUNTY,1267
32378,2022-10-01,51169,VA,VIRGINIA,SCOTT COUNTY,1193
32379,2022-10-01,51171,VA,VIRGINIA,SHENANDOAH COUNTY,1074
32380,2022-10-01,51173,VA,VIRGINIA,SMYTH COUNTY,1990
32381,2022-10-01,51175,VA,VIRGINIA,SOUTHAMPTON COUNTY,916
32382,2022-10-01,51177,VA,VIRGINIA,SPOTSYLVANIA COUNTY,2779
32383,2022-10-01,51179,VA,VIRGINIA,STAFFORD COUNTY,2235
32384,2022-10-01,51181,VA,VIRGINIA,SURRY COUNTY,272
32385,2022-10-01,51183,VA,VIRGINIA,SUSSEX COUNTY,760
32386,2022-10-01,51185,VA,VIRGINIA,TAZEWELL COUNTY,2979
32387,2022-10-01,51187,VA,VIRGINIA,WARREN COUNTY,1086
